ID;NMT;anio;mes;dia;LAEQ;LAS01;LAS10;LAS50;LAS90;LAS99;tipo_D;tipo_E;tipo_N;tipo_T
53;20;2014;1;1;62.1;70.0;63.7;57.1;51.6;47.6;1.0;0.0;0.0;0.0
54;20;2014;1;1;61.7;70.7;65.2;58.7;52.6;47.9;0.0;1.0;0.0;0.0
55;20;2014;1;1;67.8;77.9;65.4;57.9;50.2;42.6;0.0;0.0;1.0;0.0
56;20;2014;1;1;64.9;73.2;64.6;57.7;51.7;46.7;0.0;0.0;0.0;1.0
153;20;2014;1;2;65.2;73.9;68.2;62.6;57.8;54.2;1.0;0.0;0.0;0.0
154;20;2014;1;2;64.4;74.1;67.6;61.2;55.2;50.9;0.0;1.0;0.0;0.0
155;20;2014;1;2;57.6;66.8;59.6;50.1;41.5;38.8;0.0;0.0;1.0;0.0
156;20;2014;1;2;63.6;72.7;66.9;60.2;46.2;39.6;0.0;0.0;0.0;1.0
253;20;2014;1;3;65.1;73.0;67.4;61.9;57.5;54.2;1.0;0.0;0.0;0.0
254;20;2014;1;3;66.7;75.1;69.8;63.6;56.9;50.9;0.0;1.0;0.0;0.0
255;20;2014;1;3;57.5;67.7;60.1;52.5;45.6;42.6;0.0;0.0;1.0;0.0
256;20;2014;1;3;64.2;72.9;67.2;60.3;49.5;43.7;0.0;0.0;0.0;1.0
353;20;2014;1;4;65.8;74.0;68.4;62.1;55.7;52.2;1.0;0.0;0.0;0.0
354;20;2014;1;4;67.7;79.0;69.2;61.5;55.9;51.9;0.0;1.0;0.0;0.0
355;20;2014;1;4;59.2;68.9;62.8;54.9;48.2;44.8;0.0;0.0;1.0;0.0
356;20;2014;1;4;65.0;74.9;67.4;59.9;51.9;46.0;0.0;0.0;0.0;1.0
453;20;2014;1;5;61.8;70.6;65.0;58.7;52.9;50.0;1.0;0.0;0.0;0.0
454;20;2014;1;5;62.3;70.2;65.8;59.8;54.2;49.4;0.0;1.0;0.0;0.0
455;20;2014;1;5;57.3;67.5;60.3;52.6;44.5;39.6;0.0;0.0;1.0;0.0
456;20;2014;1;5;60.8;69.8;64.3;57.4;49.2;41.4;0.0;0.0;0.0;1.0
553;20;2014;1;6;61.7;71.1;64.4;58.4;52.3;48.7;1.0;0.0;0.0;0.0
554;20;2014;1;6;62.1;70.1;64.4;58.3;52.7;47.0;0.0;1.0;0.0;0.0
555;20;2014;1;6;56.8;66.6;60.4;52.6;42.9;37.8;0.0;0.0;1.0;0.0
556;20;2014;1;6;60.6;69.7;63.5;56.8;48.5;39.4;0.0;0.0;0.0;1.0
653;20;2014;1;7;63.9;72.1;66.1;60.8;56.3;52.4;1.0;0.0;0.0;0.0
654;20;2014;1;7;62.8;72.3;66.0;59.9;52.5;46.8;0.0;1.0;0.0;0.0
655;20;2014;1;7;55.1;65.7;58.2;48.2;36.0;34.1;0.0;0.0;1.0;0.0
656;20;2014;1;7;62.3;71.1;65.1;58.6;42.1;34.6;0.0;0.0;0.0;1.0
753;20;2014;1;8;64.2;72.8;66.7;61.5;57.0;53.1;1.0;0.0;0.0;0.0
754;20;2014;1;8;63.1;72.5;66.4;59.6;53.5;47.8;0.0;1.0;0.0;0.0
755;20;2014;1;8;57.4;66.4;58.7;47.7;38.1;36.1;0.0;0.0;1.0;0.0
756;20;2014;1;8;62.6;71.6;65.7;59.0;42.6;36.8;0.0;0.0;0.0;1.0
853;20;2014;1;9;64.5;72.8;66.4;61.3;56.8;53.1;1.0;0.0;0.0;0.0
854;20;2014;1;9;62.5;71.0;65.9;59.7;53.5;49.3;0.0;1.0;0.0;0.0
855;20;2014;1;9;56.8;65.4;58.0;47.3;40.6;38.4;0.0;0.0;1.0;0.0
856;20;2014;1;9;62.5;71.2;65.3;58.8;43.3;39.2;0.0;0.0;0.0;1.0
953;20;2014;1;10;63.6;72.2;66.4;61.5;57.1;53.2;1.0;0.0;0.0;0.0
954;20;2014;1;10;62.6;71.0;65.8;60.2;54.3;49.1;0.0;1.0;0.0;0.0
955;20;2014;1;10;56.1;66.5;58.9;49.7;42.3;40.1;0.0;0.0;1.0;0.0
956;20;2014;1;10;62.1;70.9;65.4;59.3;45.8;40.8;0.0;0.0;0.0;1.0
1053;20;2014;1;11;61.7;70.5;65.0;58.8;52.9;47.0;1.0;0.0;0.0;0.0
1054;20;2014;1;11;63.0;71.1;65.5;59.3;54.1;50.3;0.0;1.0;0.0;0.0
1055;20;2014;1;11;57.3;67.1;60.5;52.4;42.9;38.0;0.0;0.0;1.0;0.0
1056;20;2014;1;11;61.1;69.8;64.2;57.4;48.1;39.4;0.0;0.0;0.0;1.0
1153;20;2014;1;12;61.5;70.4;64.2;57.5;50.6;43.9;1.0;0.0;0.0;0.0
1154;20;2014;1;12;60.7;69.9;64.0;57.2;50.6;45.1;0.0;1.0;0.0;0.0
1155;20;2014;1;12;58.7;67.0;60.6;53.1;44.6;38.8;0.0;0.0;1.0;0.0
1156;20;2014;1;12;60.4;69.4;63.2;56.1;47.7;40.7;0.0;0.0;0.0;1.0
1253;20;2014;1;13;71.6;85.7;69.1;62.9;58.2;54.5;1.0;0.0;0.0;0.0
1254;20;2014;1;13;62.4;71.6;65.6;59.7;52.8;47.6;0.0;1.0;0.0;0.0
1255;20;2014;1;13;55.8;66.8;58.9;47.9;38.4;36.3;0.0;0.0;1.0;0.0
1256;20;2014;1;13;68.9;83.8;66.8;60.0;42.9;37.0;0.0;0.0;0.0;1.0
1353;20;2014;1;14;75.0;87.7;78.1;63.2;58.3;54.4;1.0;0.0;0.0;0.0
1354;20;2014;1;14;62.6;71.2;65.9;59.9;54.3;50.4;0.0;1.0;0.0;0.0
1355;20;2014;1;14;55.5;66.2;58.2;48.7;41.9;39.4;0.0;0.0;1.0;0.0
1356;20;2014;1;14;72.1;86.6;68.0;60.0;45.2;40.3;0.0;0.0;0.0;1.0
1453;20;2014;1;15;63.9;72.6;66.7;61.7;57.2;53.5;1.0;0.0;0.0;0.0
1454;20;2014;1;15;63.4;71.4;66.2;59.5;52.6;46.6;0.0;1.0;0.0;0.0
1455;20;2014;1;15;54.8;65.3;58.2;48.4;40.4;38.3;0.0;0.0;1.0;0.0
1456;20;2014;1;15;62.3;71.2;65.7;59.1;44.3;39.1;0.0;0.0;0.0;1.0
1553;20;2014;1;16;64.9;73.7;67.3;62.2;57.6;54.1;1.0;0.0;0.0;0.0
1554;20;2014;1;16;62.6;71.2;65.8;60.1;54.2;50.1;0.0;1.0;0.0;0.0
1555;20;2014;1;16;56.3;67.0;59.8;49.6;40.8;38.3;0.0;0.0;1.0;0.0
1556;20;2014;1;16;63.0;72.1;66.1;59.7;45.5;39.1;0.0;0.0;0.0;1.0
1653;20;2014;1;17;63.5;71.9;66.6;61.5;57.0;53.1;1.0;0.0;0.0;0.0
1654;20;2014;1;17;64.3;71.5;66.3;60.5;54.9;50.0;0.0;1.0;0.0;0.0
1655;20;2014;1;17;55.3;65.6;58.7;48.8;40.3;38.0;0.0;0.0;1.0;0.0
1656;20;2014;1;17;62.4;70.9;65.7;59.4;44.4;38.6;0.0;0.0;0.0;1.0
1753;20;2014;1;18;62.5;71.0;65.4;59.6;53.8;47.9;1.0;0.0;0.0;0.0
1754;20;2014;1;18;65.2;72.5;67.0;60.9;55.5;51.0;0.0;1.0;0.0;0.0
1755;20;2014;1;18;58.8;68.6;62.2;54.5;45.9;41.4;0.0;0.0;1.0;0.0
1756;20;2014;1;18;62.2;70.7;65.1;58.6;49.9;43.0;0.0;0.0;0.0;1.0
1853;20;2014;1;19;62.7;71.4;65.8;59.2;52.7;46.6;1.0;0.0;0.0;0.0
1854;20;2014;1;19;61.8;70.9;65.1;58.7;53.1;49.0;0.0;1.0;0.0;0.0
1855;20;2014;1;19;57.8;67.5;60.9;53.8;45.8;40.3;0.0;0.0;1.0;0.0
1856;20;2014;1;19;61.4;70.4;64.7;57.4;49.4;42.2;0.0;0.0;0.0;1.0
1953;20;2014;1;20;64.3;72.7;66.8;61.8;57.3;54.1;1.0;0.0;0.0;0.0
1954;20;2014;1;20;62.9;71.8;65.6;59.6;53.0;46.7;0.0;1.0;0.0;0.0
1955;20;2014;1;20;55.1;65.9;58.3;48.2;40.8;38.3;0.0;0.0;1.0;0.0
1956;20;2014;1;20;62.5;71.5;65.7;59.1;44.4;39.1;0.0;0.0;0.0;1.0
2053;20;2014;1;21;64.1;72.7;67.0;61.7;57.1;53.3;1.0;0.0;0.0;0.0
2054;20;2014;1;21;64.4;73.6;67.7;61.4;56.1;51.8;0.0;1.0;0.0;0.0
2055;20;2014;1;21;56.0;66.7;59.2;48.8;41.0;39.1;0.0;0.0;1.0;0.0
2056;20;2014;1;21;62.8;72.2;66.3;59.7;44.8;39.6;0.0;0.0;0.0;1.0
2153;20;2014;1;22;64.3;73.0;67.1;62.1;57.6;54.0;1.0;0.0;0.0;0.0
2154;20;2014;1;22;63.7;72.8;67.1;60.7;54.8;49.9;0.0;1.0;0.0;0.0
2155;20;2014;1;22;57.1;67.9;60.6;50.3;39.2;36.5;0.0;0.0;1.0;0.0
2156;20;2014;1;22;62.8;71.9;66.2;59.8;45.7;37.2;0.0;0.0;0.0;1.0
2253;20;2014;1;23;64.0;72.5;66.8;61.7;57.4;54.1;1.0;0.0;0.0;0.0
2254;20;2014;1;23;62.9;71.1;66.1;60.2;54.2;48.2;0.0;1.0;0.0;0.0
2255;20;2014;1;23;58.5;68.5;60.5;50.9;43.4;41.0;0.0;0.0;1.0;0.0
2256;20;2014;1;23;62.6;71.6;65.9;59.5;47.2;41.7;0.0;0.0;0.0;1.0
2353;20;2014;1;24;63.8;72.3;66.6;61.7;57.4;54.2;1.0;0.0;0.0;0.0
2354;20;2014;1;24;64.4;71.7;66.6;61.0;56.3;52.1;0.0;1.0;0.0;0.0
2355;20;2014;1;24;56.5;66.6;59.6;51.1;43.2;38.8;0.0;0.0;1.0;0.0
2356;20;2014;1;24;62.6;71.2;65.7;59.7;47.4;40.8;0.0;0.0;0.0;1.0
2453;20;2014;1;25;61.7;70.6;64.8;59.0;53.3;49.1;1.0;0.0;0.0;0.0
2454;20;2014;1;25;62.6;71.6;65.4;59.5;54.5;50.5;0.0;1.0;0.0;0.0
2455;20;2014;1;25;57.2;66.4;60.3;53.4;46.6;43.4;0.0;0.0;1.0;0.0
2456;20;2014;1;25;60.9;69.8;64.1;57.6;49.8;44.6;0.0;0.0;0.0;1.0
2553;20;2014;1;26;61.6;70.4;64.1;57.8;52.1;47.5;1.0;0.0;0.0;0.0
2554;20;2014;1;26;61.7;70.7;64.8;57.9;51.7;48.3;0.0;1.0;0.0;0.0
2555;20;2014;1;26;57.4;66.6;60.4;53.3;46.1;41.8;0.0;0.0;1.0;0.0
2556;20;2014;1;26;60.5;69.5;63.3;56.4;49.1;43.4;0.0;0.0;0.0;1.0
2653;20;2014;1;27;64.2;72.5;66.7;61.8;57.6;54.5;1.0;0.0;0.0;0.0
2654;20;2014;1;27;62.4;71.2;66.1;59.6;53.5;49.2;0.0;1.0;0.0;0.0
2655;20;2014;1;27;55.5;65.4;58.4;49.0;41.3;38.3;0.0;0.0;1.0;0.0
2656;20;2014;1;27;62.3;71.1;65.7;59.3;45.3;39.3;0.0;0.0;0.0;1.0
2753;20;2014;1;28;64.4;73.1;67.3;62.1;57.8;54.4;1.0;0.0;0.0;0.0
2754;20;2014;1;28;62.1;70.9;65.6;59.4;53.3;49.2;0.0;1.0;0.0;0.0
2755;20;2014;1;28;55.6;64.9;57.7;47.4;40.7;38.0;0.0;0.0;1.0;0.0
2756;20;2014;1;28;62.5;71.7;66.0;59.4;44.4;38.7;0.0;0.0;0.0;1.0
2853;20;2014;1;29;64.4;72.8;67.1;61.9;57.5;54.2;1.0;0.0;0.0;0.0
2854;20;2014;1;29;63.5;73.5;66.4;59.8;53.7;48.0;0.0;1.0;0.0;0.0
2855;20;2014;1;29;54.9;65.4;58.3;48.1;40.1;37.7;0.0;0.0;1.0;0.0
2856;20;2014;1;29;62.6;71.8;66.1;59.3;43.9;38.4;0.0;0.0;0.0;1.0
2953;20;2014;1;30;64.0;73.1;66.7;61.6;57.2;54.0;1.0;0.0;0.0;0.0
2954;20;2014;1;30;63.9;71.6;66.5;60.3;54.3;50.0;0.0;1.0;0.0;0.0
2955;20;2014;1;30;55.1;65.6;58.4;48.4;39.3;36.5;0.0;0.0;1.0;0.0
2956;20;2014;1;30;62.5;71.7;65.7;59.2;44.4;37.3;0.0;0.0;0.0;1.0
3053;20;2014;1;31;63.5;72.6;66.4;60.9;56.7;53.3;1.0;0.0;0.0;0.0
3054;20;2014;1;31;63.8;72.5;66.2;60.3;54.8;50.2;0.0;1.0;0.0;0.0
3055;20;2014;1;31;56.8;66.7;59.4;50.2;42.4;38.9;0.0;0.0;1.0;0.0
