ID;NMT;anio;mes;dia;LAEQ;LAS01;LAS10;LAS50;LAS90;LAS99;tipo_D;tipo_E;tipo_N;tipo_T;cluster
133842;2;2017;4;8;68.4;74.5;70.1;67.1;62.0;57.7;0.0;0.0;0.0;1.0;0
133963;2;2017;4;9;66.8;74.3;68.8;64.7;61.1;58.3;1.0;0.0;0.0;0.0;2
133964;2;2017;4;9;68.1;75.0;69.9;67.1;63.4;60.3;0.0;1.0;0.0;0.0;2
133965;2;2017;4;9;67.9;76.5;69.4;65.6;60.3;56.2;0.0;0.0;1.0;0.0;1
133966;2;2017;4;9;67.4;74.3;69.2;65.4;61.1;57.4;0.0;0.0;0.0;1.0;0
134087;2;2017;4;10;69.9;76.3;71.3;68.4;65.3;62.6;1.0;0.0;0.0;0.0;2
134088;2;2017;4;10;68.3;74.8;70.4;67.4;64.0;60.9;0.0;1.0;0.0;0.0;2
134089;2;2017;4;10;65.2;72.0;68.3;62.7;55.5;50.3;0.0;0.0;1.0;0.0;1
134090;2;2017;4;10;68.5;75.0;70.6;67.2;59.8;52.6;0.0;0.0;0.0;1.0;0
134211;2;2017;4;11;69.5;75.5;71.1;68.3;65.3;62.5;1.0;0.0;0.0;0.0;2
134212;2;2017;4;11;68.4;75.0;70.2;67.2;63.8;60.1;0.0;1.0;0.0;0.0;2
134213;2;2017;4;11;65.3;72.6;68.0;62.0;54.7;50.2;0.0;0.0;1.0;0.0;1
134214;2;2017;4;11;68.2;74.5;70.4;67.1;59.2;52.1;0.0;0.0;0.0;1.0;0
134335;2;2017;4;12;70.0;76.5;71.4;68.3;65.2;62.4;1.0;0.0;0.0;0.0;2
134336;2;2017;4;12;68.2;75.0;69.8;66.9;63.4;60.4;0.0;1.0;0.0;0.0;2
134337;2;2017;4;12;65.6;71.5;68.0;62.5;56.2;51.5;0.0;0.0;1.0;0.0;1
134338;2;2017;4;12;68.7;75.7;70.6;67.0;60.0;53.6;0.0;0.0;0.0;1.0;0
134459;2;2017;4;13;67.4;73.8;69.4;66.3;62.5;59.2;1.0;0.0;0.0;0.0;2
134460;2;2017;4;13;68.0;76.3;69.8;66.4;62.5;59.4;0.0;1.0;0.0;0.0;2
134461;2;2017;4;13;65.8;71.9;68.1;63.3;57.9;55.0;0.0;0.0;1.0;0.0;1
134462;2;2017;4;13;67.0;73.8;69.1;65.6;60.3;56.1;0.0;0.0;0.0;1.0;0
134583;2;2017;4;14;68.0;74.7;69.3;65.9;61.5;57.5;1.0;0.0;0.0;0.0;2
134584;2;2017;4;14;67.6;74.0;69.3;66.2;62.9;60.0;0.0;1.0;0.0;0.0;2
134585;2;2017;4;14;65.2;72.7;67.8;62.7;57.7;54.8;0.0;0.0;1.0;0.0;1
134586;2;2017;4;14;67.2;74.0;68.9;65.2;59.7;55.8;0.0;0.0;0.0;1.0;0
134707;2;2017;4;15;67.2;73.6;69.4;66.0;61.1;57.3;1.0;0.0;0.0;0.0;2
134708;2;2017;4;15;68.8;75.0;70.0;67.1;63.6;60.5;0.0;1.0;0.0;0.0;2
134709;2;2017;4;15;65.6;72.3;67.7;63.0;57.9;54.9;0.0;0.0;1.0;0.0;1
134710;2;2017;4;15;67.1;73.8;69.2;65.5;59.8;56.0;0.0;0.0;0.0;1.0;0
134831;2;2017;4;16;65.8;72.5;68.1;64.0;60.2;56.9;1.0;0.0;0.0;0.0;1
134832;2;2017;4;16;68.0;73.0;69.7;67.0;63.8;61.3;0.0;1.0;0.0;0.0;2
134833;2;2017;4;16;66.2;72.8;68.1;63.5;57.6;54.0;0.0;0.0;1.0;0.0;1
134834;2;2017;4;16;66.5;72.8;68.6;64.6;59.6;55.2;0.0;0.0;0.0;1.0;0
134955;2;2017;4;17;69.7;76.0;71.2;68.3;65.5;62.9;1.0;0.0;0.0;0.0;2
134956;2;2017;4;17;68.4;74.4;70.1;67.4;63.8;60.3;0.0;1.0;0.0;0.0;2
134957;2;2017;4;17;65.3;71.8;68.5;63.1;55.5;50.0;0.0;0.0;1.0;0.0;1
134958;2;2017;4;17;68.5;74.8;70.5;67.2;59.8;52.4;0.0;0.0;0.0;1.0;0
135079;2;2017;4;18;69.5;76.3;71.2;68.3;65.6;63.1;1.0;0.0;0.0;0.0;2
135080;2;2017;4;18;69.7;77.5;70.8;67.5;63.3;59.3;0.0;1.0;0.0;0.0;2
135081;2;2017;4;18;64.9;71.6;67.8;61.7;53.4;48.5;0.0;0.0;1.0;0.0;1
135082;2;2017;4;18;68.4;74.8;70.5;67.1;58.2;50.6;0.0;0.0;0.0;1.0;0
135203;2;2017;4;19;69.8;76.5;71.4;68.4;65.6;63.2;1.0;0.0;0.0;0.0;2
135204;2;2017;4;19;70.0;78.5;71.5;68.3;64.9;61.7;0.0;1.0;0.0;0.0;2
135205;2;2017;4;19;64.9;71.9;68.3;62.3;54.0;49.1;0.0;0.0;1.0;0.0;1
135206;2;2017;4;19;68.7;76.0;70.8;67.4;59.1;51.0;0.0;0.0;0.0;1.0;0
135327;2;2017;4;20;70.5;77.0;71.9;69.0;66.4;64.1;1.0;0.0;0.0;0.0;2
135328;2;2017;4;20;70.5;76.3;71.3;68.4;65.1;61.9;0.0;1.0;0.0;0.0;2
135329;2;2017;4;20;66.0;73.7;69.7;62.9;55.1;50.1;0.0;0.0;1.0;0.0;1
135330;2;2017;4;20;69.4;76.0;71.5;68.0;59.8;52.0;0.0;0.0;0.0;1.0;0
135451;2;2017;4;21;70.1;77.0;71.5;68.4;65.7;63.2;1.0;0.0;0.0;0.0;2
135452;2;2017;4;21;70.3;77.8;71.5;68.5;66.0;63.1;0.0;1.0;0.0;0.0;2
135453;2;2017;4;21;65.9;72.2;68.8;63.7;56.8;52.6;0.0;0.0;1.0;0.0;1
135454;2;2017;4;21;70.1;77.0;71.5;68.4;65.6;62.5;0.0;0.0;0.0;1.0;0
135575;2;2017;4;22;69.1;76.0;70.6;67.6;63.8;60.5;1.0;0.0;0.0;0.0;2
135576;2;2017;4;22;68.9;75.0;70.7;68.0;65.5;63.1;0.0;1.0;0.0;0.0;2
135577;2;2017;4;22;66.8;72.5;68.9;65.2;59.7;55.6;0.0;0.0;1.0;0.0;1
135578;2;2017;4;22;68.4;74.8;70.1;67.1;62.3;57.1;0.0;0.0;0.0;1.0;0
135699;2;2017;4;23;67.8;75.5;69.0;65.6;61.7;58.6;1.0;0.0;0.0;0.0;2
135700;2;2017;4;23;68.2;75.0;70.3;67.3;63.9;61.3;0.0;1.0;0.0;0.0;2
135701;2;2017;4;23;66.0;72.8;68.5;64.0;59.2;55.6;0.0;0.0;1.0;0.0;1
135702;2;2017;4;23;67.6;75.0;69.2;65.5;60.9;57.1;0.0;0.0;0.0;1.0;0
135823;2;2017;4;24;69.7;76.3;71.3;68.1;64.9;62.2;1.0;0.0;0.0;0.0;2
135824;2;2017;4;24;70.2;77.5;70.7;67.6;64.1;60.1;0.0;1.0;0.0;0.0;2
135825;2;2017;4;24;66.6;73.0;68.7;63.4;56.1;51.1;0.0;0.0;1.0;0.0;1
135826;2;2017;4;24;68.7;75.8;70.6;67.1;60.0;53.2;0.0;0.0;0.0;1.0;0
135947;2;2017;4;25;70.1;76.3;71.6;68.8;66.1;63.5;1.0;0.0;0.0;0.0;2
135948;2;2017;4;25;69.6;77.0;71.0;68.0;64.6;61.2;0.0;1.0;0.0;0.0;2
135949;2;2017;4;25;65.5;72.9;69.1;62.4;54.9;50.4;0.0;0.0;1.0;0.0;1
135950;2;2017;4;25;69.0;75.8;71.1;67.7;59.4;52.2;0.0;0.0;0.0;1.0;0
136071;2;2017;4;26;69.9;76.3;71.7;68.8;66.1;63.5;1.0;0.0;0.0;0.0;2
136072;2;2017;4;26;69.7;76.8;71.0;68.1;64.8;61.4;0.0;1.0;0.0;0.0;2
136073;2;2017;4;26;65.7;72.6;68.5;62.8;55.3;51.0;0.0;0.0;1.0;0.0;1
136074;2;2017;4;26;68.9;75.8;70.9;67.7;59.7;52.7;0.0;0.0;0.0;1.0;0
136195;2;2017;4;27;70.3;76.8;72.0;68.9;66.2;63.6;1.0;0.0;0.0;0.0;2
136196;2;2017;4;27;69.2;76.0;70.8;67.8;64.9;61.3;0.0;1.0;0.0;0.0;2
136197;2;2017;4;27;66.5;73.0;69.1;63.2;55.6;51.6;0.0;0.0;1.0;0.0;1
136198;2;2017;4;27;69.2;76.0;71.2;67.8;60.1;53.1;0.0;0.0;0.0;1.0;0
136319;2;2017;4;28;70.5;77.0;72.0;68.9;66.2;63.7;1.0;0.0;0.0;0.0;2
136320;2;2017;4;28;69.6;75.5;71.0;68.5;65.9;63.4;0.0;1.0;0.0;0.0;2
136321;2;2017;4;28;66.7;73.0;69.5;64.3;57.6;53.2;0.0;0.0;1.0;0.0;1
136322;2;2017;4;28;69.4;75.8;71.3;68.0;61.6;54.6;0.0;0.0;0.0;1.0;0
136443;2;2017;4;29;70.3;75.8;72.4;69.5;65.4;62.2;1.0;0.0;0.0;0.0;2
136444;2;2017;4;29;70.3;75.8;72.6;69.6;65.5;62.1;0.0;1.0;0.0;0.0;2
136445;2;2017;4;29;67.8;73.9;70.3;65.8;60.1;55.5;0.0;0.0;1.0;0.0;1
136446;2;2017;4;29;69.6;75.0;72.0;68.6;63.1;57.6;0.0;0.0;0.0;1.0;0
136567;2;2017;4;30;67.1;72.9;69.5;65.8;62.5;59.3;1.0;0.0;0.0;0.0;2
136568;2;2017;4;30;68.6;73.8;70.2;67.6;63.6;60.3;0.0;1.0;0.0;0.0;2
136569;2;2017;4;30;68.0;73.7;70.5;66.3;60.6;57.0;0.0;0.0;1.0;0.0;1
136570;2;2017;4;30;67.6;73.2;69.9;66.2;61.9;58.1;0.0;0.0;0.0;1.0;0
136687;2;2017;5;1;68.0;74.0;70.1;66.6;62.2;58.4;1.0;0.0;0.0;0.0;2
136688;2;2017;5;1;69.0;76.7;70.4;67.4;64.1;60.9;0.0;1.0;0.0;0.0;2
136689;2;2017;5;1;66.6;72.8;68.6;63.5;57.8;54.3;0.0;0.0;1.0;0.0;1
136690;2;2017;5;1;67.8;74.0;69.8;66.1;60.4;55.4;0.0;0.0;0.0;1.0;0
136811;2;2017;5;2;70.2;76.0;70.2;66.9;62.4;58.7;1.0;0.0;0.0;0.0;2
136812;2;2017;5;2;68.7;76.0;70.5;67.3;63.4;60.0;0.0;1.0;0.0;0.0;2
136813;2;2017;5;2;66.2;73.0;68.5;63.6;57.8;54.4;0.0;0.0;1.0;0.0;1
136814;2;2017;5;2;69.0;75.5;69.9;66.2;60.3;55.5;0.0;0.0;0.0;1.0;0
136935;2;2017;5;3;70.7;78.5;71.7;68.6;65.8;62.5;1.0;0.0;0.0;0.0;2
136936;2;2017;5;3;69.4;76.8;71.0;67.8;64.3;61.1;0.0;1.0;0.0;0.0;2
136937;2;2017;5;3;65.8;72.4;68.7;63.1;55.2;50.1;0.0;0.0;1.0;0.0;1
136938;2;2017;5;3;69.3;77.0;70.9;67.5;59.7;52.0;0.0;0.0;0.0;1.0;0
137059;2;2017;5;4;70.4;78.3;71.8;68.5;65.5;61.4;1.0;0.0;0.0;0.0;2
137060;2;2017;5;4;68.7;75.2;70.6;67.8;64.7;61.6;0.0;1.0;0.0;0.0;2
137061;2;2017;5;4;65.5;72.4;68.5;62.7;56.2;52.0;0.0;0.0;1.0;0.0;1
137062;2;2017;5;4;68.9;76.7;70.8;67.4;59.9;53.8;0.0;0.0;0.0;1.0;0
137183;2;2017;5;5;70.4;77.3;71.8;68.9;66.3;64.1;1.0;0.0;0.0;0.0;2
137184;2;2017;5;5;70.0;76.0;71.2;68.7;66.1;63.0;0.0;1.0;0.0;0.0;2
137185;2;2017;5;5;65.7;72.3;68.6;63.7;57.2;53.4;0.0;0.0;1.0;0.0;1
137186;2;2017;5;5;69.3;76.0;71.0;68.0;61.0;55.0;0.0;0.0;0.0;1.0;0
137307;2;2017;5;6;69.2;76.7;70.8;67.6;64.2;60.1;1.0;0.0;0.0;0.0;2
137308;2;2017;5;6;70.7;78.0;71.5;68.3;65.8;63.3;0.0;1.0;0.0;0.0;2
137309;2;2017;5;6;66.7;72.5;69.1;65.1;59.3;55.9;0.0;0.0;1.0;0.0;1
137310;2;2017;5;6;69.0;76.7;70.5;67.2;62.1;57.3;0.0;0.0;0.0;1.0;0
137431;2;2017;5;7;66.2;73.5;68.3;64.2;61.2;58.4;1.0;0.0;0.0;0.0;2
137432;2;2017;5;7;69.0;75.8;70.1;67.0;62.3;60.2;0.0;1.0;0.0;0.0;2
137433;2;2017;5;7;67.5;75.0;69.4;65.4;59.5;55.4;0.0;0.0;1.0;0.0;1
137434;2;2017;5;7;67.0;74.0;69.0;64.9;60.8;56.7;0.0;0.0;0.0;1.0;0
137551;2;2017;5;8;70.3;77.7;71.6;68.4;65.8;63.3;1.0;0.0;0.0;0.0;2
137552;2;2017;5;8;69.0;76.0;70.7;67.5;64.3;61.1;0.0;1.0;0.0;0.0;2
137553;2;2017;5;8;65.1;72.2;68.5;62.5;54.5;49.0;0.0;0.0;1.0;0.0;1
137554;2;2017;5;8;68.8;76.3;70.8;67.3;59.3;51.0;0.0;0.0;0.0;1.0;0
137674;2;2017;5;9;70.3;76.5;71.4;68.4;65.7;63.4;1.0;0.0;0.0;0.0;2
137675;2;2017;5;9;69.0;75.8;70.9;67.8;63.7;60.4;0.0;1.0;0.0;0.0;2
137676;2;2017;5;9;64.9;72.0;68.0;62.0;54.4;49.4;0.0;0.0;1.0;0.0;1
137677;2;2017;5;9;68.8;75.5;70.6;67.2;58.5;51.2;0.0;0.0;0.0;1.0;0
137798;2;2017;5;10;70.4;77.0;71.9;69.1;66.4;63.6;1.0;0.0;0.0;0.0;2
137799;2;2017;5;10;70.8;77.8;72.3;68.4;64.6;61.2;0.0;1.0;0.0;0.0;2
137800;2;2017;5;10;65.0;71.9;68.1;62.0;55.1;50.3;0.0;0.0;1.0;0.0;1
137801;2;2017;5;10;69.6;76.7;71.7;68.1;59.2;52.2;0.0;0.0;0.0;1.0;0
137922;2;2017;5;11;71.5;78.0;72.9;69.7;66.6;63.5;1.0;0.0;0.0;0.0;2
137923;2;2017;5;11;70.2;75.7;72.4;69.3;65.8;63.1;0.0;1.0;0.0;0.0;2
137924;2;2017;5;11;68.9;75.0;72.4;65.5;57.7;53.0;0.0;0.0;1.0;0.0;1
137925;2;2017;5;11;70.4;76.8;72.5;68.9;62.0;54.8;0.0;0.0;0.0;1.0;0
138046;2;2017;5;12;71.3;77.0;72.7;69.7;67.1;64.7;1.0;0.0;0.0;0.0;2
138047;2;2017;5;12;70.2;76.5;71.6;69.1;66.6;64.1;0.0;1.0;0.0;0.0;2
138048;2;2017;5;12;66.9;73.8;69.5;64.3;57.5;53.6;0.0;0.0;1.0;0.0;1
138049;2;2017;5;12;70.0;76.0;71.9;68.7;61.4;55.1;0.0;0.0;0.0;1.0;0
138170;2;2017;5;13;69.1;75.5;70.8;68.1;64.3;60.5;1.0;0.0;0.0;0.0;2
138171;2;2017;5;13;69.6;76.3;71.1;68.4;65.5;62.1;0.0;1.0;0.0;0.0;2
138172;2;2017;5;13;67.1;73.8;69.5;65.4;59.8;56.4;0.0;0.0;1.0;0.0;1
138173;2;2017;5;13;68.6;75.5;70.6;67.5;62.4;57.7;0.0;0.0;0.0;1.0;0
138294;2;2017;5;14;67.6;74.3;69.5;65.6;62.0;58.7;1.0;0.0;0.0;0.0;2
138295;2;2017;5;14;69.4;76.5;70.8;67.9;65.0;62.3;0.0;1.0;0.0;0.0;2
138296;2;2017;5;14;67.6;74.3;69.6;65.6;60.1;56.6;0.0;0.0;1.0;0.0;1
138297;2;2017;5;14;68.0;74.8;69.8;66.2;61.7;57.7;0.0;0.0;0.0;1.0;0
138417;2;2017;5;15;67.9;74.3;70.0;66.7;62.2;59.1;1.0;0.0;0.0;0.0;2
138418;2;2017;5;15;69.0;76.0;70.8;67.8;64.3;61.3;0.0;1.0;0.0;0.0;2
138419;2;2017;5;15;66.2;72.6;68.8;64.2;58.7;55.2;0.0;0.0;1.0;0.0;1
138420;2;2017;5;15;67.6;74.3;69.8;66.2;60.9;56.4;0.0;0.0;0.0;1.0;0
138537;2;2017;5;16;70.0;75.8;71.6;68.6;65.9;63.1;1.0;0.0;0.0;0.0;2
138538;2;2017;5;16;69.4;77.0;71.2;68.0;64.5;61.6;0.0;1.0;0.0;0.0;2
138539;2;2017;5;16;65.4;71.8;68.3;62.5;55.3;50.5;0.0;0.0;1.0;0.0;1
138540;2;2017;5;16;68.8;75.5;70.9;67.5;59.5;52.5;0.0;0.0;0.0;1.0;0
138660;2;2017;5;17;69.6;76.0;71.5;68.5;66.0;63.4;1.0;0.0;0.0;0.0;2
138661;2;2017;5;17;69.3;77.0;70.9;67.7;64.1;60.8;0.0;1.0;0.0;0.0;2
138662;2;2017;5;17;64.7;71.8;68.0;61.9;54.1;49.1;0.0;0.0;1.0;0.0;1
138663;2;2017;5;17;68.4;75.0;70.8;67.4;58.7;51.0;0.0;0.0;0.0;1.0;0
138784;2;2017;5;18;70.7;77.3;72.0;69.0;66.4;64.1;1.0;0.0;0.0;0.0;2
138785;2;2017;5;18;70.5;77.3;71.8;68.7;66.1;63.2;0.0;1.0;0.0;0.0;2
138786;2;2017;5;18;67.3;74.3;70.3;64.0;57.2;52.7;0.0;0.0;1.0;0.0;1
138787;2;2017;5;18;69.8;76.7;71.7;68.2;61.0;54.6;0.0;0.0;0.0;1.0;0
138908;2;2017;5;19;70.7;77.8;72.1;68.9;66.3;63.9;1.0;0.0;0.0;0.0;2
138909;2;2017;5;19;70.4;78.5;71.4;68.2;65.7;63.1;0.0;1.0;0.0;0.0;2
138910;2;2017;5;19;66.9;74.3;69.7;64.4;57.3;53.0;0.0;0.0;1.0;0.0;1
138911;2;2017;5;19;69.7;77.0;71.5;68.0;61.6;54.7;0.0;0.0;0.0;1.0;0
139032;2;2017;5;20;68.9;75.0;70.5;67.5;63.8;60.3;1.0;0.0;0.0;0.0;2
139033;2;2017;5;20;70.1;77.0;71.3;68.4;66.1;63.4;0.0;1.0;0.0;0.0;2
139034;2;2017;5;20;67.4;73.3;69.1;65.4;59.8;56.5;0.0;0.0;1.0;0.0;1
139035;2;2017;5;20;68.7;75.3;70.3;67.2;62.3;57.7;0.0;0.0;0.0;1.0;0
139156;2;2017;5;21;67.0;74.5;69.0;64.8;61.3;58.4;1.0;0.0;0.0;0.0;2
139157;2;2017;5;21;70.8;81.0;71.7;66.7;62.7;60.4;0.0;1.0;0.0;0.0;2
139158;2;2017;5;21;66.6;72.8;69.0;65.4;60.0;56.3;0.0;0.0;1.0;0.0;1
139159;2;2017;5;21;68.1;76.7;69.6;65.3;61.2;57.4;0.0;0.0;0.0;1.0;0
139280;2;2017;5;22;69.8;76.3;71.4;68.4;65.7;63.3;1.0;0.0;0.0;0.0;2
139281;2;2017;5;22;69.7;76.0;70.7;67.6;64.1;61.2;0.0;1.0;0.0;0.0;2
139282;2;2017;5;22;68.7;78.0;70.0;63.7;57.9;53.8;0.0;0.0;1.0;0.0;1
139283;2;2017;5;22;69.2;76.7;70.9;67.5;61.1;55.5;0.0;0.0;0.0;1.0;0
139404;2;2017;5;23;70.0;75.8;71.4;68.5;65.9;63.3;1.0;0.0;0.0;0.0;2
139405;2;2017;5;23;69.3;76.3;70.9;67.7;63.8;60.1;0.0;1.0;0.0;0.0;2
139406;2;2017;5;23;64.4;71.8;68.0;61.8;54.3;49.9;0.0;0.0;1.0;0.0;1
139407;2;2017;5;23;68.7;75.0;70.7;67.3;58.5;51.8;0.0;0.0;0.0;1.0;0
139528;2;2017;5;24;70.0;76.3;71.5;68.5;65.9;63.5;1.0;0.0;0.0;0.0;2
139529;2;2017;5;24;70.0;78.0;71.7;68.1;65.1;62.3;0.0;1.0;0.0;0.0;2
139530;2;2017;5;24;65.0;72.3;68.3;62.2;55.6;51.0;0.0;0.0;1.0;0.0;1
139531;2;2017;5;24;68.9;76.0;70.9;67.5;59.5;52.8;0.0;0.0;0.0;1.0;0
139652;2;2017;5;25;69.7;76.8;71.4;68.2;65.5;63.0;1.0;0.0;0.0;0.0;2
139653;2;2017;5;25;68.7;76.0;70.6;67.1;63.2;61.3;0.0;1.0;0.0;0.0;2
139654;2;2017;5;25;65.3;72.2;68.4;62.6;55.6;50.4;0.0;0.0;1.0;0.0;1
139655;2;2017;5;25;68.4;76.0;70.7;67.1;59.6;52.3;0.0;0.0;0.0;1.0;0
139776;2;2017;5;26;70.3;77.0;71.7;68.6;66.1;63.9;1.0;0.0;0.0;0.0;2
139777;2;2017;5;26;69.7;75.6;70.9;68.0;65.5;62.9;0.0;1.0;0.0;0.0;2
139778;2;2017;5;26;66.7;74.7;69.0;64.0;57.7;53.2;0.0;0.0;1.0;0.0;1
139779;2;2017;5;26;69.3;77.0;71.0;67.7;61.3;54.8;0.0;0.0;0.0;1.0;0
139900;2;2017;5;27;70.9;82.3;72.2;67.7;63.4;60.3;1.0;0.0;0.0;0.0;2
139901;2;2017;5;27;68.5;74.8;70.3;67.6;65.1;62.3;0.0;1.0;0.0;0.0;2
139902;2;2017;5;27;66.6;72.8;68.8;65.0;59.7;55.6;0.0;0.0;1.0;0.0;1
139903;2;2017;5;27;69.5;80.0;70.8;66.9;62.1;57.1;0.0;0.0;0.0;1.0;0
140024;2;2017;5;28;67.2;73.8;68.8;64.9;61.4;58.0;1.0;0.0;0.0;0.0;2
140025;2;2017;5;28;68.7;75.5;70.1;67.3;64.1;61.3;0.0;1.0;0.0;0.0;2
140026;2;2017;5;28;66.6;73.3;68.8;65.1;59.7;56.0;0.0;0.0;1.0;0.0;1
140027;2;2017;5;28;67.4;74.3;69.0;65.4;61.1;57.1;0.0;0.0;0.0;1.0;0
140148;2;2017;5;29;69.9;76.3;71.1;68.4;65.7;63.5;1.0;0.0;0.0;0.0;2
140149;2;2017;5;29;68.6;75.5;70.7;67.7;64.3;61.2;0.0;1.0;0.0;0.0;2
140150;2;2017;5;29;65.2;72.0;68.0;62.0;54.8;50.1;0.0;0.0;1.0;0.0;1
140151;2;2017;5;29;68.5;74.6;70.5;67.3;59.0;52.0;0.0;0.0;0.0;1.0;0
140272;2;2017;5;30;84.2;96.7;81.0;69.2;65.8;63.1;1.0;0.0;0.0;0.0;2
140273;2;2017;5;30;68.6;75.0;70.6;67.7;63.8;60.0;0.0;1.0;0.0;0.0;2
140274;2;2017;5;30;64.6;71.8;67.8;61.9;54.8;49.9;0.0;0.0;1.0;0.0;1
140275;2;2017;5;30;81.2;94.5;73.9;67.5;59.0;52.0;0.0;0.0;0.0;1.0;0
140396;2;2017;5;31;70.1;77.0;71.7;68.7;66.1;63.4;1.0;0.0;0.0;0.0;2
140397;2;2017;5;31;69.9;78.0;71.3;68.1;64.5;61.4;0.0;1.0;0.0;0.0;2
140398;2;2017;5;31;64.8;71.8;68.1;62.3;55.7;50.7;0.0;0.0;1.0;0.0;1
140399;2;2017;5;31;68.9;76.3;70.9;67.6;59.7;52.8;0.0;0.0;0.0;1.0;0
140520;2;2017;6;1;69.9;76.5;71.5;68.5;65.9;63.5;1.0;0.0;0.0;0.0;2
140521;2;2017;6;1;69.2;75.6;71.1;68.1;65.0;62.0;0.0;1.0;0.0;0.0;2
140522;2;2017;6;1;65.8;74.0;68.7;63.1;56.0;51.9;0.0;0.0;1.0;0.0;1
140523;2;2017;6;1;68.8;75.8;70.9;67.5;60.1;53.4;0.0;0.0;0.0;1.0;0
140644;2;2017;6;2;69.9;75.8;71.5;68.6;66.1;63.6;1.0;0.0;0.0;0.0;2
140645;2;2017;6;2;70.1;76.5;71.1;68.2;65.6;62.6;0.0;1.0;0.0;0.0;2
140646;2;2017;6;2;66.5;73.3;68.9;64.0;57.7;54.0;0.0;0.0;1.0;0.0;1
140647;2;2017;6;2;69.1;75.5;70.9;67.7;61.3;55.3;0.0;0.0;0.0;1.0;0
140768;2;2017;6;3;69.1;76.3;70.6;67.3;63.5;60.2;1.0;0.0;0.0;0.0;2
140769;2;2017;6;3;68.9;77.0;70.3;67.0;63.3;60.8;0.0;1.0;0.0;0.0;2
140770;2;2017;6;3;66.5;72.5;68.8;65.0;59.2;55.6;0.0;0.0;1.0;0.0;1
140771;2;2017;6;3;68.9;77.3;70.3;66.7;61.8;57.0;0.0;0.0;0.0;1.0;0
140892;2;2017;6;4;67.6;74.7;68.6;64.7;61.5;58.0;1.0;0.0;0.0;0.0;2
140893;2;2017;6;4;68.9;78.5;69.8;65.6;62.7;60.7;0.0;1.0;0.0;0.0;2
140894;2;2017;6;4;72.3;83.7;73.8;66.5;61.7;57.9;0.0;0.0;1.0;0.0;2
140895;2;2017;6;4;69.5;79.7;69.8;65.2;61.8;58.2;0.0;0.0;0.0;1.0;0
141016;2;2017;6;5;71.4;81.3;72.1;68.8;66.1;63.4;1.0;0.0;0.0;0.0;2
141017;2;2017;6;5;68.8;74.8;70.7;67.6;63.5;60.0;0.0;1.0;0.0;0.0;2
141018;2;2017;6;5;65.6;72.2;68.7;63.3;56.3;51.4;0.0;0.0;1.0;0.0;1
141019;2;2017;6;5;69.7;77.7;71.1;67.6;60.3;53.3;0.0;0.0;0.0;1.0;0
141140;2;2017;6;6;69.9;76.8;71.4;68.4;65.7;63.1;1.0;0.0;0.0;0.0;2
141141;2;2017;6;6;69.1;76.8;70.9;67.6;63.6;60.7;0.0;1.0;0.0;0.0;2
141142;2;2017;6;6;64.7;72.3;67.9;62.3;55.1;50.8;0.0;0.0;1.0;0.0;1
141143;2;2017;6;6;68.7;76.0;70.7;67.2;59.3;52.5;0.0;0.0;0.0;1.0;0
141264;2;2017;6;7;69.8;76.3;71.5;68.4;65.8;63.2;1.0;0.0;0.0;0.0;2
141265;2;2017;6;7;70.0;76.0;70.9;67.9;64.5;61.3;0.0;1.0;0.0;0.0;2
141266;2;2017;6;7;65.8;72.5;68.3;62.6;55.5;51.1;0.0;0.0;1.0;0.0;1
141267;2;2017;6;7;68.9;75.5;70.8;67.4;59.8;52.8;0.0;0.0;0.0;1.0;0
141388;2;2017;6;8;70.1;76.5;71.5;68.5;66.0;63.7;1.0;0.0;0.0;0.0;2
141389;2;2017;6;8;69.1;76.0;71.0;68.0;64.8;61.1;0.0;1.0;0.0;0.0;2
141390;2;2017;6;8;65.9;73.5;68.6;62.8;55.4;50.5;0.0;0.0;1.0;0.0;1
141391;2;2017;6;8;68.9;75.8;70.9;67.6;59.6;52.6;0.0;0.0;0.0;1.0;0
141512;2;2017;6;9;69.8;76.5;71.6;68.5;66.0;63.6;1.0;0.0;0.0;0.0;2
141513;2;2017;6;9;69.6;76.0;70.6;67.8;65.1;62.1;0.0;1.0;0.0;0.0;2
141514;2;2017;6;9;66.1;72.8;68.7;63.8;57.8;53.4;0.0;0.0;1.0;0.0;1
141515;2;2017;6;9;68.8;75.5;70.8;67.5;61.3;55.0;0.0;0.0;0.0;1.0;0
141636;2;2017;6;10;69.2;77.5;70.7;67.3;63.2;59.5;1.0;0.0;0.0;0.0;2
141637;2;2017;6;10;69.3;77.5;70.7;67.6;64.4;62.0;0.0;1.0;0.0;0.0;2
141638;2;2017;6;10;66.5;73.0;68.8;64.9;60.1;56.8;0.0;0.0;1.0;0.0;1
141639;2;2017;6;10;68.5;76.7;70.2;66.7;62.0;58.0;0.0;0.0;0.0;1.0;0
141760;2;2017;6;11;67.0;73.5;68.7;65.0;61.7;59.0;1.0;0.0;0.0;0.0;2
141761;2;2017;6;11;68.4;77.0;70.2;67.1;64.3;61.9;0.0;1.0;0.0;0.0;2
141762;2;2017;6;11;67.2;73.3;68.9;65.1;59.9;56.2;0.0;0.0;1.0;0.0;1
141763;2;2017;6;11;67.3;74.3;69.0;65.5;61.4;57.6;0.0;0.0;0.0;1.0;0
