ID;NMT;anio;mes;dia;LAEQ;LAS01;LAS10;LAS50;LAS90;LAS99;tipo_D;tipo_E;tipo_N;tipo_T
35383;26;2015;1;1;61.3;70.9;66.0;55.0;51.3;48.8;1.0;0.0;0.0;0.0
35384;26;2015;1;1;62.7;71.4;67.1;57.8;54.7;52.7;0.0;1.0;0.0;0.0
35385;26;2015;1;1;62.6;71.2;66.2;55.5;51.1;48.1;0.0;0.0;0.0;1.0
35505;26;2015;1;2;64.3;71.8;68.6;60.5;55.6;53.2;1.0;0.0;0.0;0.0
35506;26;2015;1;2;63.6;71.6;67.8;59.9;56.2;54.3;0.0;1.0;0.0;0.0
35507;26;2015;1;2;58.1;70.3;59.8;51.8;44.0;40.7;0.0;0.0;1.0;0.0
35508;26;2015;1;2;62.9;71.6;67.6;58.1;48.6;42.0;0.0;0.0;0.0;1.0
35629;26;2015;1;3;63.4;71.8;68.0;58.0;54.1;51.5;1.0;0.0;0.0;0.0
35630;26;2015;1;3;62.6;71.3;66.9;58.0;55.4;53.7;0.0;1.0;0.0;0.0
35631;26;2015;1;3;59.2;70.4;62.1;54.2;48.3;45.5;0.0;0.0;1.0;0.0
35632;26;2015;1;3;62.3;71.6;66.9;56.8;51.4;46.6;0.0;0.0;0.0;1.0
35753;26;2015;1;4;62.7;71.7;67.3;57.9;54.1;51.9;1.0;0.0;0.0;0.0
35754;26;2015;1;4;63.2;71.3;67.2;59.8;56.7;54.2;0.0;1.0;0.0;0.0
35755;26;2015;1;4;58.9;70.5;61.7;53.3;46.7;42.7;0.0;0.0;1.0;0.0
35756;26;2015;1;4;61.9;71.3;66.4;57.1;50.5;44.4;0.0;0.0;0.0;1.0
35865;26;2015;1;5;65.3;71.6;67.6;58.5;50.6;43.4;0.0;0.0;0.0;1.0
35983;26;2015;1;6;62.4;71.4;67.0;57.0;53.5;51.6;1.0;0.0;0.0;0.0
35984;26;2015;1;6;63.6;71.6;68.0;59.7;55.8;53.7;0.0;1.0;0.0;0.0
35985;26;2015;1;6;58.5;70.0;61.2;53.1;47.1;43.0;0.0;0.0;1.0;0.0
35986;26;2015;1;6;61.7;71.0;66.4;56.3;50.5;44.7;0.0;0.0;0.0;1.0
36107;26;2015;1;7;64.7;72.3;68.9;61.1;55.7;53.4;1.0;0.0;0.0;0.0
36108;26;2015;1;7;63.9;72.0;68.1;60.3;56.1;53.7;0.0;1.0;0.0;0.0
36109;26;2015;1;7;58.9;70.2;62.0;53.2;44.3;40.5;0.0;0.0;1.0;0.0
36110;26;2015;1;7;63.3;71.8;67.9;58.5;49.1;41.8;0.0;0.0;0.0;1.0
36231;26;2015;1;8;64.8;72.1;69.0;61.6;55.8;53.6;1.0;0.0;0.0;0.0
36232;26;2015;1;8;63.6;71.6;67.9;59.8;56.3;54.3;0.0;1.0;0.0;0.0
36233;26;2015;1;8;58.8;70.2;61.6;53.1;45.8;42.1;0.0;0.0;1.0;0.0
36234;26;2015;1;8;63.3;71.7;68.0;58.6;49.7;43.5;0.0;0.0;0.0;1.0
36355;26;2015;1;9;65.0;72.3;69.1;62.1;56.2;54.0;1.0;0.0;0.0;0.0
36356;26;2015;1;9;63.8;71.6;67.9;60.4;56.2;54.0;0.0;1.0;0.0;0.0
36357;26;2015;1;9;59.4;70.5;62.8;53.8;47.5;44.6;0.0;0.0;1.0;0.0
36358;26;2015;1;9;63.6;71.8;68.1;59.2;50.9;45.7;0.0;0.0;0.0;1.0
36479;26;2015;1;10;63.3;71.8;67.9;58.0;54.1;51.5;1.0;0.0;0.0;0.0
36480;26;2015;1;10;62.7;71.4;67.2;58.2;55.1;52.9;0.0;1.0;0.0;0.0
36481;26;2015;1;10;59.4;70.5;62.4;53.9;48.5;45.6;0.0;0.0;1.0;0.0
36482;26;2015;1;10;62.2;71.6;67.0;56.9;51.3;46.7;0.0;0.0;0.0;1.0
36603;26;2015;1;11;62.5;71.1;67.0;57.7;54.1;52.0;1.0;0.0;0.0;0.0
36604;26;2015;1;11;62.7;71.1;66.9;59.1;54.9;52.6;0.0;1.0;0.0;0.0
36605;26;2015;1;11;58.7;70.5;61.8;52.2;45.8;43.2;0.0;0.0;1.0;0.0
36606;26;2015;1;11;61.6;71.0;66.2;56.6;49.3;44.0;0.0;0.0;0.0;1.0
36727;26;2015;1;12;65.0;72.0;69.0;62.0;56.2;53.9;1.0;0.0;0.0;0.0
36728;26;2015;1;12;63.1;71.1;67.4;59.5;55.4;52.7;0.0;1.0;0.0;0.0
36729;26;2015;1;12;58.7;70.0;61.8;52.6;44.0;41.9;0.0;0.0;1.0;0.0
36730;26;2015;1;12;63.3;71.6;68.0;58.6;48.8;42.5;0.0;0.0;0.0;1.0
36851;26;2015;1;13;66.0;72.7;69.7;63.2;57.1;54.6;1.0;0.0;0.0;0.0
36852;26;2015;1;13;58.0;70.0;60.4;51.5;44.2;41.8;0.0;0.0;1.0;0.0
36853;26;2015;1;13;62.6;71.8;67.6;55.8;44.9;42.1;0.0;0.0;0.0;1.0
37999;26;2015;1;23;64.8;71.9;68.9;61.8;56.3;53.6;1.0;0.0;0.0;0.0
38000;26;2015;1;23;63.3;71.4;67.6;59.0;55.4;53.0;0.0;1.0;0.0;0.0
38001;26;2015;1;23;64.1;71.7;68.4;60.3;55.3;52.1;0.0;0.0;0.0;1.0
38121;26;2015;1;24;63.3;72.0;68.1;57.6;53.3;50.7;1.0;0.0;0.0;0.0
