ID;NMT;anio;mes;dia;LAEQ;LAS01;LAS10;LAS50;LAS90;LAS99;tipo_D;tipo_E;tipo_N;tipo_T
69;29;2014;1;1;58.1;67.7;63.0;51.8;40.1;32.1;1.0;0.0;0.0;0.0
70;29;2014;1;1;57.4;67.4;62.5;50.2;41.7;36.7;0.0;1.0;0.0;0.0
71;29;2014;1;1;55.0;66.7;57.4;41.5;30.9;29.2;0.0;0.0;1.0;0.0
72;29;2014;1;1;57.2;67.4;62.1;49.0;36.6;29.8;0.0;0.0;0.0;1.0
169;29;2014;1;2;60.6;69.2;65.3;55.5;48.0;43.4;1.0;0.0;0.0;0.0
170;29;2014;1;2;57.5;67.5;62.5;51.3;42.3;36.9;0.0;1.0;0.0;0.0
171;29;2014;1;2;51.1;64.8;52.4;39.2;32.9;30.9;0.0;0.0;1.0;0.0
172;29;2014;1;2;58.5;68.5;63.7;51.2;35.7;31.5;0.0;0.0;0.0;1.0
269;29;2014;1;3;60.7;69.3;65.0;56.7;48.9;43.4;1.0;0.0;0.0;0.0
270;29;2014;1;3;59.5;68.9;64.4;54.3;46.0;42.2;0.0;1.0;0.0;0.0
271;29;2014;1;3;51.6;64.7;53.0;38.8;31.7;30.3;0.0;0.0;1.0;0.0
272;29;2014;1;3;59.0;68.6;63.9;52.6;34.8;30.9;0.0;0.0;0.0;1.0
369;29;2014;1;4;58.9;68.3;63.5;54.1;45.6;37.9;1.0;0.0;0.0;0.0
370;29;2014;1;4;57.4;67.6;62.4;50.5;42.5;37.2;0.0;1.0;0.0;0.0
371;29;2014;1;4;52.6;65.6;53.3;42.2;35.4;32.5;0.0;0.0;1.0;0.0
372;29;2014;1;4;57.3;67.7;62.1;50.4;38.6;33.4;0.0;0.0;0.0;1.0
469;29;2014;1;5;58.2;67.3;63.1;52.1;43.2;36.2;1.0;0.0;0.0;0.0
470;29;2014;1;5;57.3;67.9;62.1;49.9;42.2;37.0;0.0;1.0;0.0;0.0
471;29;2014;1;5;52.1;65.0;53.2;40.0;30.8;29.2;0.0;0.0;1.0;0.0
472;29;2014;1;5;56.8;67.0;61.9;48.7;34.8;29.7;0.0;0.0;0.0;1.0
569;29;2014;1;6;58.7;68.0;63.0;53.2;44.7;38.3;1.0;0.0;0.0;0.0
570;29;2014;1;6;57.2;66.8;62.2;51.0;42.3;34.9;0.0;1.0;0.0;0.0
571;29;2014;1;6;53.9;66.5;56.4;43.1;34.1;31.7;0.0;0.0;1.0;0.0
