ID;NMT;anio;mes;dia;LAEQ;LAS01;LAS10;LAS50;LAS90;LAS99;tipo_D;tipo_E;tipo_N;tipo_T
35449;6;2015;1;2;70.9;76.8;73.8;68.5;64.1;60.6;1.0;0.0;0.0;0.0
35450;6;2015;1;2;71.0;78.1;73.3;68.0;63.9;60.9;0.0;1.0;0.0;0.0
35451;6;2015;1;2;64.1;72.3;68.0;60.8;51.8;44.9;0.0;0.0;1.0;0.0
35452;6;2015;1;2;69.6;76.1;73.1;66.6;57.4;47.6;0.0;0.0;0.0;1.0
35573;6;2015;1;3;69.4;75.7;72.7;66.9;61.5;56.1;1.0;0.0;0.0;0.0
35574;6;2015;1;3;70.3;76.6;73.0;68.1;63.9;60.4;0.0;1.0;0.0;0.0
35575;6;2015;1;3;67.6;74.1;70.6;64.6;58.6;54.4;0.0;0.0;1.0;0.0
35576;6;2015;1;3;69.1;75.4;72.4;66.5;60.5;55.4;0.0;0.0;0.0;1.0
35697;6;2015;1;4;68.9;75.6;72.1;66.3;60.6;55.5;1.0;0.0;0.0;0.0
35698;6;2015;1;4;69.8;75.6;72.5;67.0;63.1;60.0;0.0;1.0;0.0;0.0
35699;6;2015;1;4;67.8;74.1;71.1;65.3;59.3;54.6;0.0;0.0;1.0;0.0
35700;6;2015;1;4;68.6;74.9;71.8;66.0;60.4;55.6;0.0;0.0;0.0;1.0
35815;6;2015;1;5;72.3;83.5;74.4;66.9;58.5;52.1;0.0;0.0;0.0;1.0
35927;6;2015;1;6;68.5;74.7;71.9;65.9;59.1;54.3;1.0;0.0;0.0;0.0
35928;6;2015;1;6;69.6;75.1;72.6;67.3;63.2;58.6;0.0;1.0;0.0;0.0
35929;6;2015;1;6;69.4;78.9;72.0;65.5;58.9;54.1;0.0;0.0;1.0;0.0
35930;6;2015;1;6;69.0;76.8;72.1;66.1;59.4;54.3;0.0;0.0;0.0;1.0
36051;6;2015;1;7;71.5;77.6;74.5;69.4;65.1;62.6;1.0;0.0;0.0;0.0
36052;6;2015;1;7;70.7;77.4;73.7;68.1;63.8;59.3;0.0;1.0;0.0;0.0
36053;6;2015;1;7;65.1;73.6;68.9;61.2;51.7;45.5;0.0;0.0;1.0;0.0
