ID;NMT;anio;mes;dia;LAEQ;LAS01;LAS10;LAS50;LAS90;LAS99;tipo_D;tipo_E;tipo_N;tipo_T
41;17;2014;1;1;61.5;67.6;57.2;49.6;40.4;37.1;1.0;0.0;0.0;0.0
42;17;2014;1;1;55.5;63.1;57.7;51.8;45.4;42.9;0.0;1.0;0.0;0.0
43;17;2014;1;1;79.7;89.1;68.6;50.3;41.1;37.4;0.0;0.0;1.0;0.0
44;17;2014;1;1;74.9;82.5;59.1;50.1;41.3;37.3;0.0;0.0;0.0;1.0
141;17;2014;1;2;64.4;67.3;61.3;55.8;50.1;46.1;1.0;0.0;0.0;0.0
142;17;2014;1;2;63.0;65.1;59.9;54.0;49.5;47.2;0.0;1.0;0.0;0.0
143;17;2014;1;2;48.0;58.3;51.5;42.6;37.3;35.5;0.0;0.0;1.0;0.0
144;17;2014;1;2;62.4;65.7;60.0;52.7;39.8;36.2;0.0;0.0;0.0;1.0
241;17;2014;1;3;57.3;65.6;60.3;55.0;50.7;48.3;1.0;0.0;0.0;0.0
242;17;2014;1;3;56.8;63.9;60.4;54.7;48.3;45.0;0.0;1.0;0.0;0.0
243;17;2014;1;3;48.9;59.0;51.9;44.2;40.3;39.0;0.0;0.0;1.0;0.0
244;17;2014;1;3;55.8;64.3;59.4;52.8;41.8;39.4;0.0;0.0;0.0;1.0
341;17;2014;1;4;61.9;66.9;62.6;57.3;51.0;46.6;1.0;0.0;0.0;0.0
342;17;2014;1;4;59.9;64.6;59.1;54.6;51.5;46.7;0.0;1.0;0.0;0.0
343;17;2014;1;4;50.6;60.2;54.1;47.0;43.0;41.1;0.0;0.0;1.0;0.0
344;17;2014;1;4;59.9;65.9;61.1;54.1;45.2;41.8;0.0;0.0;0.0;1.0
441;17;2014;1;5;55.2;63.5;58.1;52.2;45.5;41.8;1.0;0.0;0.0;0.0
442;17;2014;1;5;56.5;64.8;58.7;53.0;46.7;44.1;0.0;1.0;0.0;0.0
443;17;2014;1;5;48.5;58.8;52.0;42.5;37.8;36.2;0.0;0.0;1.0;0.0
444;17;2014;1;5;54.2;62.8;57.4;50.0;40.4;36.8;0.0;0.0;0.0;1.0
541;17;2014;1;6;55.6;64.4;58.4;52.3;42.9;38.4;1.0;0.0;0.0;0.0
542;17;2014;1;6;55.9;63.2;57.5;51.8;45.9;41.5;0.0;1.0;0.0;0.0
543;17;2014;1;6;48.4;59.0;51.8;40.7;36.4;35.1;0.0;0.0;1.0;0.0
544;17;2014;1;6;54.2;63.1;57.2;49.2;38.1;35.5;0.0;0.0;0.0;1.0
641;17;2014;1;7;58.4;66.2;59.9;54.2;48.1;43.9;1.0;0.0;0.0;0.0
642;17;2014;1;7;56.4;65.0;59.9;53.6;47.1;43.7;0.0;1.0;0.0;0.0
643;17;2014;1;7;47.4;58.0;50.4;37.9;34.7;34.0;0.0;0.0;1.0;0.0
644;17;2014;1;7;56.4;64.8;58.8;51.5;35.8;34.2;0.0;0.0;0.0;1.0
741;17;2014;1;8;62.7;68.0;60.6;55.3;50.3;46.6;1.0;0.0;0.0;0.0
742;17;2014;1;8;55.3;63.1;58.3;53.0;48.5;46.5;0.0;1.0;0.0;0.0
743;17;2014;1;8;47.8;58.3;51.1;41.9;38.1;36.4;0.0;0.0;1.0;0.0
744;17;2014;1;8;60.0;65.8;59.1;52.5;40.1;37.1;0.0;0.0;0.0;1.0
841;17;2014;1;9;57.7;66.5;60.4;55.3;51.0;47.4;1.0;0.0;0.0;0.0
842;17;2014;1;9;57.2;64.1;59.2;54.5;50.0;47.2;0.0;1.0;0.0;0.0
843;17;2014;1;9;49.5;59.0;52.8;44.9;42.0;41.0;0.0;0.0;1.0;0.0
844;17;2014;1;9;56.1;65.1;59.1;53.2;43.3;41.2;0.0;0.0;0.0;1.0
941;17;2014;1;10;59.1;66.7;60.7;55.8;51.3;47.0;1.0;0.0;0.0;0.0
942;17;2014;1;10;65.0;69.0;59.2;54.3;48.7;45.0;0.0;1.0;0.0;0.0
943;17;2014;1;10;49.8;59.0;52.8;46.2;42.6;41.2;0.0;0.0;1.0;0.0
944;17;2014;1;10;59.8;65.9;59.4;53.4;44.2;41.7;0.0;0.0;0.0;1.0
1041;17;2014;1;11;57.2;65.6;59.9;55.0;48.4;40.9;1.0;0.0;0.0;0.0
1042;17;2014;1;11;55.8;63.8;58.6;53.1;48.2;45.5;0.0;1.0;0.0;0.0
1043;17;2014;1;11;48.3;58.1;52.1;41.6;36.9;35.3;0.0;0.0;1.0;0.0
1044;17;2014;1;11;55.4;64.7;58.8;52.2;38.9;35.9;0.0;0.0;0.0;1.0
1141;17;2014;1;12;56.0;66.4;58.3;51.0;41.9;35.7;1.0;0.0;0.0;0.0
1142;17;2014;1;12;54.0;62.8;57.5;50.7;43.9;40.3;0.0;1.0;0.0;0.0
1143;17;2014;1;12;50.4;59.2;52.6;42.4;36.1;34.7;0.0;0.0;1.0;0.0
1144;17;2014;1;12;54.4;64.4;57.0;48.4;38.3;35.1;0.0;0.0;0.0;1.0
1241;17;2014;1;13;57.4;66.3;60.0;55.3;51.1;47.2;1.0;0.0;0.0;0.0
1242;17;2014;1;13;55.4;63.4;58.3;53.2;48.4;46.1;0.0;1.0;0.0;0.0
1243;17;2014;1;13;48.2;58.7;51.9;42.0;36.8;35.3;0.0;0.0;1.0;0.0
1244;17;2014;1;13;55.5;64.9;58.8;52.8;39.2;36.0;0.0;0.0;0.0;1.0
1341;17;2014;1;14;60.7;69.2;61.1;55.8;51.9;49.7;1.0;0.0;0.0;0.0
1342;17;2014;1;14;59.2;72.2;60.6;54.3;49.4;47.1;0.0;1.0;0.0;0.0
1343;17;2014;1;14;47.8;57.9;51.3;42.6;39.4;37.5;0.0;0.0;1.0;0.0
1344;17;2014;1;14;58.7;68.2;59.7;53.4;41.0;38.3;0.0;0.0;0.0;1.0
1441;17;2014;1;15;57.1;65.0;59.9;55.0;50.0;47.1;1.0;0.0;0.0;0.0
1442;17;2014;1;15;55.7;62.7;58.2;52.6;46.1;41.6;0.0;1.0;0.0;0.0
1443;17;2014;1;15;48.4;58.1;51.6;44.6;39.1;37.4;0.0;0.0;1.0;0.0
1444;17;2014;1;15;55.4;64.0;58.7;52.2;41.5;38.1;0.0;0.0;0.0;1.0
1541;17;2014;1;16;57.8;66.1;60.4;55.7;51.4;48.9;1.0;0.0;0.0;0.0
1542;17;2014;1;16;55.8;64.1;58.6;53.5;48.6;46.8;0.0;1.0;0.0;0.0
1543;17;2014;1;16;50.3;61.3;53.3;41.6;37.5;36.1;0.0;0.0;1.0;0.0
1544;17;2014;1;16;55.9;64.6;59.1;53.2;39.4;36.4;0.0;0.0;0.0;1.0
1641;17;2014;1;17;58.5;66.6;60.3;55.1;50.1;46.8;1.0;0.0;0.0;0.0
1642;17;2014;1;17;56.6;68.1;58.3;52.9;47.4;44.6;0.0;1.0;0.0;0.0
1643;17;2014;1;17;47.6;57.9;51.2;42.0;37.5;36.3;0.0;0.0;1.0;0.0
1644;17;2014;1;17;56.6;65.6;58.9;52.4;39.1;37.0;0.0;0.0;0.0;1.0
1741;17;2014;1;18;59.4;64.6;59.7;54.9;48.5;40.8;1.0;0.0;0.0;0.0
1742;17;2014;1;18;55.5;63.0;58.6;53.0;48.4;45.4;0.0;1.0;0.0;0.0
1743;17;2014;1;18;50.1;60.5;53.3;44.6;40.3;38.2;0.0;0.0;1.0;0.0
1744;17;2014;1;18;57.2;63.5;58.7;52.2;42.2;38.8;0.0;0.0;0.0;1.0
1841;17;2014;1;19;55.8;65.1;58.6;51.9;43.4;37.3;1.0;0.0;0.0;0.0
1842;17;2014;1;19;55.7;65.0;58.0;52.4;48.1;45.6;0.0;1.0;0.0;0.0
1843;17;2014;1;19;48.8;58.2;52.4;43.2;36.6;35.1;0.0;0.0;1.0;0.0
1844;17;2014;1;19;54.5;63.9;57.5;50.0;38.8;35.4;0.0;0.0;0.0;1.0
1941;17;2014;1;20;61.2;70.2;60.4;55.6;52.0;49.9;1.0;0.0;0.0;0.0
1942;17;2014;1;20;55.8;63.3;58.4;53.2;48.1;44.3;0.0;1.0;0.0;0.0
1943;17;2014;1;20;49.6;58.8;52.3;44.8;40.0;38.2;0.0;0.0;1.0;0.0
1944;17;2014;1;20;58.7;66.0;59.0;53.2;42.0;38.8;0.0;0.0;0.0;1.0
2041;17;2014;1;21;58.3;66.5;60.6;55.7;50.9;47.8;1.0;0.0;0.0;0.0
2042;17;2014;1;21;57.8;65.9;59.7;54.4;49.0;44.9;0.0;1.0;0.0;0.0
2043;17;2014;1;21;48.0;58.0;51.7;43.6;39.9;38.2;0.0;0.0;1.0;0.0
2044;17;2014;1;21;56.6;65.1;59.5;53.2;41.7;38.9;0.0;0.0;0.0;1.0
2141;17;2014;1;22;58.7;68.0;61.0;56.2;52.1;49.2;1.0;0.0;0.0;0.0
2142;17;2014;1;22;57.3;67.4;58.7;52.9;47.4;44.6;0.0;1.0;0.0;0.0
2143;17;2014;1;22;50.3;60.8;54.2;44.0;36.7;35.4;0.0;0.0;1.0;0.0
2144;17;2014;1;22;57.0;66.9;59.7;53.5;40.3;36.0;0.0;0.0;0.0;1.0
2241;17;2014;1;23;58.3;67.6;60.8;55.6;50.7;47.1;1.0;0.0;0.0;0.0
2242;17;2014;1;23;55.6;62.9;58.7;53.5;47.7;43.9;0.0;1.0;0.0;0.0
2243;17;2014;1;23;48.2;57.9;51.4;42.8;40.4;39.2;0.0;0.0;1.0;0.0
2244;17;2014;1;23;56.3;65.6;59.3;52.9;41.5;39.7;0.0;0.0;0.0;1.0
2341;17;2014;1;24;58.6;68.4;61.3;55.9;51.4;48.8;1.0;0.0;0.0;0.0
2342;17;2014;1;24;56.2;63.5;59.1;54.4;50.4;48.6;0.0;1.0;0.0;0.0
2343;17;2014;1;24;49.2;58.5;52.5;45.5;42.3;41.0;0.0;0.0;1.0;0.0
2344;17;2014;1;24;56.7;66.8;59.7;53.6;43.9;41.4;0.0;0.0;0.0;1.0
2441;17;2014;1;25;58.4;67.3;60.4;55.7;50.6;46.7;1.0;0.0;0.0;0.0
2442;17;2014;1;25;55.2;63.2;58.3;52.9;48.6;46.1;0.0;1.0;0.0;0.0
2443;17;2014;1;25;50.9;59.3;54.3;47.7;41.8;39.9;0.0;0.0;1.0;0.0
2444;17;2014;1;25;56.4;65.1;59.1;53.2;45.2;40.5;0.0;0.0;0.0;1.0
2541;17;2014;1;26;54.9;63.9;57.6;52.0;46.3;43.3;1.0;0.0;0.0;0.0
2542;17;2014;1;26;54.8;62.8;57.5;52.7;49.2;46.2;0.0;1.0;0.0;0.0
2543;17;2014;1;26;49.8;59.0;53.4;45.5;42.4;41.1;0.0;0.0;1.0;0.0
2544;17;2014;1;26;53.6;62.5;56.7;50.4;43.6;41.3;0.0;0.0;0.0;1.0
2641;17;2014;1;27;58.8;66.1;60.4;56.0;52.3;49.7;1.0;0.0;0.0;0.0
2642;17;2014;1;27;56.2;64.1;58.9;54.1;49.2;46.1;0.0;1.0;0.0;0.0
2643;17;2014;1;27;47.9;58.3;51.4;42.5;37.7;36.3;0.0;0.0;1.0;0.0
2644;17;2014;1;27;56.8;64.7;59.2;53.6;39.8;37.0;0.0;0.0;0.0;1.0
2741;17;2014;1;28;58.8;68.2;61.0;56.3;52.3;49.1;1.0;0.0;0.0;0.0
2742;17;2014;1;28;56.0;64.3;58.7;53.5;47.3;45.1;0.0;1.0;0.0;0.0
2743;17;2014;1;28;48.1;57.5;51.0;43.0;40.0;38.4;0.0;0.0;1.0;0.0
2744;17;2014;1;28;56.7;66.2;59.5;53.5;41.6;39.1;0.0;0.0;0.0;1.0
2841;17;2014;1;29;57.5;65.7;60.2;55.6;52.0;49.7;1.0;0.0;0.0;0.0
2842;17;2014;1;29;56.1;63.8;58.7;53.8;49.9;48.1;0.0;1.0;0.0;0.0
2843;17;2014;1;29;48.2;58.0;51.5;43.5;40.1;38.6;0.0;0.0;1.0;0.0
2844;17;2014;1;29;55.7;64.2;59.0;53.3;41.6;39.2;0.0;0.0;0.0;1.0
2941;17;2014;1;30;58.4;67.3;61.2;55.9;51.7;49.2;1.0;0.0;0.0;0.0
2942;17;2014;1;30;55.3;62.7;58.1;53.7;48.7;46.2;0.0;1.0;0.0;0.0
