ID;NMT;anio;mes;dia;LAEQ;LAS01;LAS10;LAS50;LAS90;LAS99;tipo_D;tipo_E;tipo_N;tipo_T
89;54;2014;1;1;59.4;68.7;62.4;54.9;42.5;38.9;1.0;0.0;0.0;0.0
90;54;2014;1;1;60.8;68.6;63.6;58.9;53.0;47.2;0.0;1.0;0.0;0.0
91;54;2014;1;1;63.6;75.1;64.9;55.2;44.0;39.8;0.0;0.0;1.0;0.0
92;54;2014;1;1;61.5;71.9;63.4;56.2;44.7;39.5;0.0;0.0;0.0;1.0
189;54;2014;1;2;64.0;70.0;66.8;62.9;58.4;52.9;1.0;0.0;0.0;0.0
190;54;2014;1;2;63.9;69.7;66.9;63.1;57.6;51.2;0.0;1.0;0.0;0.0
191;54;2014;1;2;53.5;64.8;57.5;44.8;39.7;38.1;0.0;0.0;1.0;0.0
192;54;2014;1;2;62.4;69.5;66.1;60.9;41.9;38.6;0.0;0.0;0.0;1.0
289;54;2014;1;3;63.1;69.4;66.1;62.0;57.2;51.9;1.0;0.0;0.0;0.0
290;54;2014;1;3;65.5;70.9;68.3;64.5;59.5;54.1;0.0;1.0;0.0;0.0
291;54;2014;1;3;54.7;65.0;58.6;48.8;41.8;40.0;0.0;0.0;1.0;0.0
292;54;2014;1;3;62.4;69.7;66.2;60.6;45.0;40.5;0.0;0.0;0.0;1.0
389;54;2014;1;4;65.3;74.3;68.3;62.7;53.1;45.2;1.0;0.0;0.0;0.0
390;54;2014;1;4;62.2;67.9;64.9;61.3;57.2;51.8;0.0;1.0;0.0;0.0
391;54;2014;1;4;57.3;67.3;61.2;51.6;43.6;41.1;0.0;0.0;1.0;0.0
392;54;2014;1;4;63.3;72.3;66.6;60.1;46.5;42.1;0.0;0.0;0.0;1.0
489;54;2014;1;5;60.8;67.5;63.7;59.6;50.5;43.1;1.0;0.0;0.0;0.0
490;54;2014;1;5;61.8;67.8;64.6;60.9;56.8;52.1;0.0;1.0;0.0;0.0
491;54;2014;1;5;55.1;64.5;59.1;50.0;41.2;38.8;0.0;0.0;1.0;0.0
492;54;2014;1;5;59.9;67.1;63.4;58.3;44.0;39.7;0.0;0.0;0.0;1.0
589;54;2014;1;6;59.6;66.1;62.3;57.0;45.6;40.1;1.0;0.0;0.0;0.0
590;54;2014;1;6;59.7;66.6;62.8;58.4;53.2;46.5;0.0;1.0;0.0;0.0
