ID;NMT;anio;mes;dia;LAEQ;LAS01;LAS10;LAS50;LAS90;LAS99;tipo_D;tipo_E;tipo_N;tipo_T
17;10;2014;1;1;62.9;72.2;67.0;58.3;50.4;45.8;1.0;0.0;0.0;0.0
18;10;2014;1;1;63.5;71.6;67.3;60.4;54.9;51.2;0.0;1.0;0.0;0.0
19;10;2014;1;1;66.8;74.3;66.8;57.7;48.9;43.9;0.0;0.0;1.0;0.0
20;10;2014;1;1;64.6;72.4;67.0;58.7;51.2;46.6;0.0;0.0;0.0;1.0
117;10;2014;1;2;67.9;76.3;71.6;64.8;58.9;55.4;1.0;0.0;0.0;0.0
118;10;2014;1;2;65.7;73.8;69.4;62.8;56.8;52.9;0.0;1.0;0.0;0.0
119;10;2014;1;2;58.2;69.0;61.6;52.0;45.4;43.3;0.0;0.0;1.0;0.0
120;10;2014;1;2;65.9;75.3;69.9;61.7;48.6;44.1;0.0;0.0;0.0;1.0
217;10;2014;1;3;66.6;74.4;70.5;64.0;58.7;55.3;1.0;0.0;0.0;0.0
218;10;2014;1;3;67.8;75.8;71.7;65.0;58.1;53.5;0.0;1.0;0.0;0.0
219;10;2014;1;3;58.9;69.2;62.3;53.3;46.8;44.6;0.0;0.0;1.0;0.0
220;10;2014;1;3;65.6;74.3;69.8;61.9;50.3;45.3;0.0;0.0;0.0;1.0
317;10;2014;1;4;66.0;74.9;70.1;62.5;55.2;51.0;1.0;0.0;0.0;0.0
318;10;2014;1;4;64.3;72.2;68.1;61.6;56.6;53.7;0.0;1.0;0.0;0.0
319;10;2014;1;4;60.9;71.1;64.8;56.2;50.3;47.6;0.0;0.0;1.0;0.0
320;10;2014;1;4;64.5;73.9;68.6;60.3;52.6;48.6;0.0;0.0;0.0;1.0
417;10;2014;1;5;64.0;72.1;67.5;59.9;52.6;47.6;1.0;0.0;0.0;0.0
418;10;2014;1;5;65.1;72.6;68.7;62.2;56.6;53.0;0.0;1.0;0.0;0.0
419;10;2014;1;5;59.7;69.6;63.7;54.8;48.0;44.9;0.0;0.0;1.0;0.0
420;10;2014;1;5;63.3;71.8;67.0;58.9;50.5;46.0;0.0;0.0;0.0;1.0
517;10;2014;1;6;63.0;71.5;67.1;59.7;51.4;46.2;1.0;0.0;0.0;0.0
518;10;2014;1;6;64.4;71.8;67.4;61.0;55.8;51.9;0.0;1.0;0.0;0.0
519;10;2014;1;6;60.4;70.3;64.6;55.3;47.3;43.8;0.0;0.0;1.0;0.0
