ID;NMT;anio;mes;dia;LAEQ;LAS01;LAS10;LAS50;LAS90;LAS99;tipo_D;tipo_E;tipo_N;tipo_T
9;5;2014;1;1;62.3;68.2;64.4;59.2;52.9;48.3;1.0;0.0;0.0;0.0
10;5;2014;1;1;61.1;67.7;64.2;59.5;54.6;49.9;0.0;1.0;0.0;0.0
11;5;2014;1;1;68.9;77.9;65.1;56.7;49.6;41.9;0.0;0.0;1.0;0.0
12;5;2014;1;1;65.6;72.4;64.5;58.6;52.3;48.0;0.0;0.0;0.0;1.0
109;5;2014;1;2;63.4;69.3;66.3;62.0;57.7;54.1;1.0;0.0;0.0;0.0
110;5;2014;1;2;63.4;70.1;65.7;61.3;56.9;53.3;0.0;1.0;0.0;0.0
111;5;2014;1;2;55.8;65.7;59.8;50.3;39.2;35.8;0.0;0.0;1.0;0.0
112;5;2014;1;2;62.0;68.9;65.6;60.0;44.9;36.9;0.0;0.0;0.0;1.0
209;5;2014;1;3;63.0;68.7;65.8;61.5;57.3;53.5;1.0;0.0;0.0;0.0
210;5;2014;1;3;64.1;70.2;66.3;62.6;58.4;54.5;0.0;1.0;0.0;0.0
211;5;2014;1;3;55.9;64.4;59.2;51.4;42.0;38.0;0.0;0.0;1.0;0.0
212;5;2014;1;3;61.9;68.5;65.3;60.0;46.9;39.4;0.0;0.0;0.0;1.0
309;5;2014;1;4;63.4;69.7;66.0;61.2;54.5;48.6;1.0;0.0;0.0;0.0
310;5;2014;1;4;65.6;73.8;65.2;61.3;57.3;54.2;0.0;1.0;0.0;0.0
311;5;2014;1;4;56.7;65.7;60.3;52.8;44.6;40.8;0.0;0.0;1.0;0.0
312;5;2014;1;4;62.6;69.2;65.1;59.3;48.8;42.2;0.0;0.0;0.0;1.0
409;5;2014;1;5;61.3;67.7;64.5;59.1;52.8;46.8;1.0;0.0;0.0;0.0
410;5;2014;1;5;62.0;67.6;64.7;60.7;56.4;53.2;0.0;1.0;0.0;0.0
411;5;2014;1;5;56.2;64.9;59.8;51.4;42.5;38.1;0.0;0.0;1.0;0.0
412;5;2014;1;5;60.4;67.1;63.9;57.8;47.2;39.5;0.0;0.0;0.0;1.0
509;5;2014;1;6;60.4;67.6;62.8;58.2;51.7;46.1;1.0;0.0;0.0;0.0
510;5;2014;1;6;61.6;67.1;62.8;59.0;55.2;51.4;0.0;1.0;0.0;0.0
511;5;2014;1;6;56.4;65.7;60.3;52.8;43.8;39.4;0.0;0.0;1.0;0.0
512;5;2014;1;6;59.6;66.6;62.2;57.1;47.7;41.0;0.0;0.0;0.0;1.0
609;5;2014;1;7;63.0;68.7;65.6;61.3;56.9;53.6;1.0;0.0;0.0;0.0
610;5;2014;1;7;62.6;69.0;65.2;60.9;55.8;51.1;0.0;1.0;0.0;0.0
611;5;2014;1;7;54.4;63.2;58.4;50.5;40.1;36.2;0.0;0.0;1.0;0.0
612;5;2014;1;7;61.5;68.1;64.8;59.2;46.0;37.4;0.0;0.0;0.0;1.0
709;5;2014;1;8;62.7;68.5;65.8;61.4;57.0;53.7;1.0;0.0;0.0;0.0
710;5;2014;1;8;61.8;67.6;65.1;60.6;55.6;51.0;0.0;1.0;0.0;0.0
711;5;2014;1;8;54.6;63.8;58.7;50.5;41.7;38.4;0.0;0.0;1.0;0.0
712;5;2014;1;8;61.0;67.9;65.0;59.1;45.8;39.5;0.0;0.0;0.0;1.0
809;5;2014;1;9;62.9;68.8;65.8;61.4;57.0;53.6;1.0;0.0;0.0;0.0
810;5;2014;1;9;62.0;68.1;65.3;60.5;55.4;51.0;0.0;1.0;0.0;0.0
811;5;2014;1;9;53.9;63.6;58.3;48.8;41.1;37.9;0.0;0.0;1.0;0.0
812;5;2014;1;9;61.2;68.1;65.0;59.1;44.7;39.0;0.0;0.0;0.0;1.0
909;5;2014;1;10;63.6;70.0;66.4;61.9;57.5;54.2;1.0;0.0;0.0;0.0
910;5;2014;1;10;63.3;69.5;66.3;61.6;56.9;53.1;0.0;1.0;0.0;0.0
911;5;2014;1;10;54.6;63.8;58.9;50.2;42.4;39.5;0.0;0.0;1.0;0.0
912;5;2014;1;10;62.1;69.1;65.7;59.8;46.2;40.5;0.0;0.0;0.0;1.0
1009;5;2014;1;11;62.2;68.4;65.4;60.4;55.1;48.4;1.0;0.0;0.0;0.0
1010;5;2014;1;11;62.9;68.9;65.8;61.1;56.6;53.5;0.0;1.0;0.0;0.0
1011;5;2014;1;11;56.2;65.1;60.0;52.8;45.3;40.1;0.0;0.0;1.0;0.0
1012;5;2014;1;11;61.2;68.0;64.8;58.9;49.4;42.0;0.0;0.0;0.0;1.0
1109;5;2014;1;12;61.0;68.0;64.4;59.0;52.2;46.1;1.0;0.0;0.0;0.0
1110;5;2014;1;12;61.7;68.5;64.6;59.7;54.9;49.9;0.0;1.0;0.0;0.0
1111;5;2014;1;12;57.0;65.3;60.3;53.3;45.8;41.6;0.0;0.0;1.0;0.0
1112;5;2014;1;12;60.1;67.6;63.7;57.6;48.8;43.0;0.0;0.0;0.0;1.0
1209;5;2014;1;13;64.2;69.6;66.7;62.1;57.7;54.2;1.0;0.0;0.0;0.0
1210;5;2014;1;13;63.1;68.8;65.8;60.8;55.0;49.1;0.0;1.0;0.0;0.0
1211;5;2014;1;13;55.5;65.4;60.0;49.4;40.6;36.6;0.0;0.0;1.0;0.0
1212;5;2014;1;13;62.5;68.9;65.9;59.7;44.5;38.0;0.0;0.0;0.0;1.0
1309;5;2014;1;14;63.9;69.5;66.8;62.0;57.2;53.7;1.0;0.0;0.0;0.0
1310;5;2014;1;14;62.1;68.3;65.5;60.3;55.1;50.7;0.0;1.0;0.0;0.0
1311;5;2014;1;14;54.2;63.9;58.3;47.8;38.3;35.1;0.0;0.0;1.0;0.0
1312;5;2014;1;14;62.0;68.8;65.8;59.3;43.0;36.1;0.0;0.0;0.0;1.0
1409;5;2014;1;15;63.6;69.3;66.6;61.8;57.1;53.6;1.0;0.0;0.0;0.0
1410;5;2014;1;15;62.5;68.4;65.7;60.6;55.1;50.2;0.0;1.0;0.0;0.0
1411;5;2014;1;15;54.4;64.1;58.8;49.1;41.3;38.6;0.0;0.0;1.0;0.0
1412;5;2014;1;15;61.9;68.7;65.7;59.3;45.1;39.4;0.0;0.0;0.0;1.0
1509;5;2014;1;16;64.0;69.9;67.0;62.2;57.5;54.1;1.0;0.0;0.0;0.0
1510;5;2014;1;16;62.5;68.7;66.1;60.9;55.3;50.2;0.0;1.0;0.0;0.0
1511;5;2014;1;16;55.5;65.1;59.9;49.9;42.1;39.7;0.0;0.0;1.0;0.0
1512;5;2014;1;16;62.2;69.2;66.1;59.8;45.6;40.6;0.0;0.0;0.0;1.0
1609;5;2014;1;17;63.7;69.4;66.9;62.1;57.4;54.0;1.0;0.0;0.0;0.0
1610;5;2014;1;17;63.5;69.5;66.7;62.1;57.0;53.1;0.0;1.0;0.0;0.0
1611;5;2014;1;17;54.9;64.6;59.3;49.5;40.9;38.8;0.0;0.0;1.0;0.0
1612;5;2014;1;17;62.2;68.9;66.2;60.1;44.9;39.4;0.0;0.0;0.0;1.0
