ID;NMT;anio;mes;dia;LAEQ;LAS01;LAS10;LAS50;LAS90;LAS99;tipo_D;tipo_E;tipo_N;tipo_T
65;28;2014;1;1;66.6;75.5;71.2;59.8;46.8;44.1;1.0;0.0;0.0;0.0
66;28;2014;1;1;69.0;74.9;71.2;62.7;52.7;48.3;0.0;1.0;0.0;0.0
67;28;2014;1;1;68.9;75.8;69.5;57.9;43.3;39.7;0.0;0.0;1.0;0.0
68;28;2014;1;1;67.7;75.4;70.7;60.0;47.0;41.3;0.0;0.0;0.0;1.0
165;28;2014;1;2;69.8;76.7;74.0;67.0;57.4;52.0;1.0;0.0;0.0;0.0
166;28;2014;1;2;68.6;75.9;72.7;65.3;55.9;51.5;0.0;1.0;0.0;0.0
167;28;2014;1;2;61.1;73.3;64.4;50.3;43.4;41.0;0.0;0.0;1.0;0.0
168;28;2014;1;2;68.1;76.3;72.9;62.8;47.1;41.8;0.0;0.0;0.0;1.0
265;28;2014;1;3;69.8;76.9;73.7;67.2;57.7;52.4;1.0;0.0;0.0;0.0
266;28;2014;1;3;69.8;76.6;73.6;66.5;56.5;51.2;0.0;1.0;0.0;0.0
267;28;2014;1;3;61.1;72.6;64.8;52.4;46.3;43.4;0.0;0.0;1.0;0.0
268;28;2014;1;3;68.4;76.5;72.9;63.5;49.6;44.3;0.0;0.0;0.0;1.0
365;28;2014;1;4;68.8;76.6;73.0;65.2;55.3;50.1;1.0;0.0;0.0;0.0
366;28;2014;1;4;67.4;75.0;71.3;63.8;54.8;50.8;0.0;1.0;0.0;0.0
367;28;2014;1;4;62.2;73.2;66.4;54.7;47.1;43.3;0.0;0.0;1.0;0.0
368;28;2014;1;4;67.2;75.9;71.7;61.9;50.7;44.3;0.0;0.0;0.0;1.0
465;28;2014;1;5;67.9;75.2;71.1;62.3;51.3;46.6;1.0;0.0;0.0;0.0
466;28;2014;1;5;67.3;75.3;71.6;63.7;53.2;48.0;0.0;1.0;0.0;0.0
467;28;2014;1;5;61.0;71.9;65.0;51.2;43.4;41.3;0.0;0.0;1.0;0.0
468;28;2014;1;5;66.5;74.8;70.3;59.8;46.6;42.1;0.0;0.0;0.0;1.0
565;28;2014;1;6;67.0;74.9;71.2;61.8;50.8;46.1;1.0;0.0;0.0;0.0
566;28;2014;1;6;69.6;74.0;70.7;63.0;53.5;47.2;0.0;1.0;0.0;0.0
567;28;2014;1;6;62.2;72.8;65.6;51.2;41.3;39.1;0.0;0.0;1.0;0.0
568;28;2014;1;6;66.5;74.4;70.0;59.3;44.9;39.8;0.0;0.0;0.0;1.0
665;28;2014;1;7;68.4;75.7;72.2;65.7;56.9;50.3;1.0;0.0;0.0;0.0
666;28;2014;1;7;66.5;74.2;70.6;62.8;52.5;46.0;0.0;1.0;0.0;0.0
667;28;2014;1;7;60.0;72.0;63.6;45.0;36.2;34.6;0.0;0.0;1.0;0.0
668;28;2014;1;7;66.6;75.0;71.0;61.5;39.0;35.2;0.0;0.0;0.0;1.0
765;28;2014;1;8;68.8;75.6;72.6;66.1;57.7;52.2;1.0;0.0;0.0;0.0
766;28;2014;1;8;66.3;73.9;70.5;63.1;52.8;47.2;0.0;1.0;0.0;0.0
767;28;2014;1;8;60.0;72.2;63.7;45.7;38.1;36.2;0.0;0.0;1.0;0.0
